audio_path,kichwa_original,kichwa_normalizado,kichwa_json_match,espanol,tipo_match,score
164.mp3,Jaboneropak ayllullaktapi,jaboneropak ayllullaktapi,jaboneropak ayllullaktapi,En el Barrio del Jabonero,exacto,100.0
22.mp3,"Tukuy yachakushkata umapilla apachun nin, kipamanka tukuyta kunkanchik.",tukuy yachakushkata umapilla apachun nin kipamanka tukuyta kunkanchik,tukuy yachakushkata umapilla apachun nin kipamanka tukuyta kunkanchik,Nos obligan a aprender un montón de cosas de memoria y luego se nos olvida todo.,exacto,100.0
82.mp3,"Tiyarinakunatachu karuyachishpa, ama yapa kimiriklla tiyanakunkapak.",tiyarinakunatachu karuyachishpa ama yapa kimiriklla tiyanakunkapak,tiyarinakunatachu karuyachishpa ama yapa kimiriklla tiyanakunkapak,"Separando las sillas, claro, con la bioseguridad, como se dice ahora.",exacto,100.0
168.mp3,Kikintapash riksinimi.,kikintapash riksinimi,kikintapash riksinimi,Y a usted también la conozco.,exacto,100.0
108.mp3,"Shinapash, ama unkuyta chimpachinkapak nishkakunata katishpa kana kanchik.",shinapash ama unkuyta chimpachinkapak nishkakunata katishpa kana kanchik,shinapash ama unkuyta chimpachinkapak nishkakunata katishpa kana kanchik,"Con los cuidados, por supuesto.",exacto,100.0
151.mp3,Ushashka tamyaka ashtaka punchaakunata katikun.,ushashka tamyaka ashtaka punchaakunata katikun,ushashka tamyaka ashtaka punchakunata katikun,El diluvio lleva días y más días.,fuzzy,98.9010989010989
170.mp3,"Ima asinayaytapash na rikunichu, mashi Apolonio.",ima asinayaytapash na rikunichu mashi apolonio,ima asinayaytapash na rikunichu mashi apolonio,"No le encuentro ninguna gracia, señor Apolonio.",exacto,100.0
48.mp3,"Yupaychani, yupaychani.",yupaychani yupaychani,yupaychani yupaychani,"Gracias, gracias.",exacto,100.0
141.mp3,"Kaypimi kani, imatapash rurasha yashpami shamushkani.",kaypimi kani imatapash rurasha yashpami shamushkani,kaypimi kani imatapash rurasha yashpami shamushkani,A tu orden y a la orden de la radio.,exacto,100.0
129.mp3,Kanpa mama kanwan kakrin.,kanpa mama kanwan kakrin,kanpa mama kanwan kakrin,Tu mamá va a estar contigo.,exacto,100.0
107.mp3,"Ñukanchik hampik wasika huntashka, huntayta pacha huntashka.",ñukanchik hampik wasika huntashka huntayta pacha huntashka,ñukanchik hampik wasika huntashka huntaytapacha huntashka,Nuestro hospital se desbordó.,fuzzy,99.1304347826087
20.mp3,Kara kullkitapish yalli yanka llullakkunami kashka.,kara kullkitapish yalli yanka llullakkunami kashka,kara kullkitapish yalli yanka llullakkunami kashka,"Promesas falsas, más falsas que moneda de cuero.",exacto,100.0
137.mp3,"Pukuchin, feria orgánicakunaman rin.",pukuchin feria orgánicakunaman rin,pukuchin feria orgánicakunaman rin,"Producen, van a las ferias orgánicas.",exacto,100.0
152.mp3,Ñukanchik empresaka charin alli pacha muyukunata.,ñukanchik empresaka charin alli pacha muyukunata,ñukanchik empresaka charin allipacha muyukunata,Porque nuestra empresa tiene también las mejores semillas mejoradas.,fuzzy,98.94736842105263
72.mp3,"Empresakunaka sicariokunawanmi manchachinakun, pero na ima denuncianakunata churay usharkachu, pruebaskuna illaymanta, shinallatak ninanta manchaymantapash.",empresakunaka sicariokunawanmi manchachinakun pero na ima denuncianakunata churay usharkachu pruebaskuna illaymanta shinallatak ninanta manchaymantapash,empresakunaka sicariokunawanmi manchachinakun pero na ima denuncianakunata churay usharkachu pruebaskuna illaymanta shinallatak ninanta manchaymantapash,"La empresa los amenazaba a través de sicarios, pero no podían denunciarla por falta de pruebas y por exceso de miedo.",exacto,100.0
104.mp3,"E tragoka kay, tragoka chay kuruta wañuchin ninka.",e tragoka kay tragoka chay kuruta wañuchin ninka,e tragoka kay tragoka chay kuruta wañuchin ninka,"E, ¿no dicen que el alcohol mata a ese bicho?",exacto,100.0
161.mp3,Chaymanta ñukaka yanapashami tukuy shunkuwan.,chaymanta ñukaka yanapashami tukuy shunkuwan,chaymanta ñukaka yanapashami tukuy shunkuwan,"Así que, yo lo animé y le dije que contaba con mi apoyo.",exacto,100.0
188.mp3,Shinapash gringo bancokunaka trescientos mil millónta watan watan hapin.,shinapash gringo bancokunaka trescientos mil millónta watan watan hapin,shinapash gringo bancokunaka trescientos mil millónta watan watan hapin,Pero los bancos gringos se embolsan cada año trescientos mil millones.,exacto,100.0
155.mp3,"Ya, shuyasha shinaka.",ya shuyasha shinaka,ya shuyasha shinaka,Ya esperé pues.,exacto,100.0
41.mp3,"Ah, shina pacha, kuchuk shinallatak afilado rukumi kakrin.",ah shina pacha kuchuk shinallatak afilado rukumi kakrin,ah shinapacha kuchuk shinallatak afilado rukumi kakrin,"Ah, sí, igual de afilado.",fuzzy,99.08256880733946
208.mp3,"Kankunaka, kankunaka ninakunkichik kari kanata, warmi kanata akllay ushanallami ninakunkichik.",kankunaka kankunaka ninakunkichik kari kanata warmi kanata akllay ushanallami ninakunkichik,kankunaka kankunaka ninakunkichik kari kanata warmi kanata akllay ushanallami ninakunkichik,Diciendo que uno puede escoger un sexo u otro sexo.,exacto,100.0
107.mp3,Paykunakarin allipachami ninkallami.,paykunakarin allipachami ninkallami,paykunakarin allipachami ninkallami,Así dicen ellos.,exacto,100.0
154.mp3,"Imashpatak shina kankataka yuyapanki, tayta Amaru?",imashpatak shina kankataka yuyapanki tayta amaru,imashpatak shina kankataka yuyapanki tayta amaru,"¿Y por qué tan seguro, don Amaru?",exacto,100.0
97.mp3,Pitak kaypi rikukun!,pitak kaypi rikukun,pitak kaypi rikukun,¿Quién está viendo aquí?,exacto,100.0
114.mp3,Mana criyta usharkanichu.,mana criyta usharkanichu,mana kriyta usharkanichu,No lo podía creer.,fuzzy,95.83333333333334
5.mp3,"Magadalena alcaldesaka ña kutin tantachirka tukuyllata comunakunata, paykunata kayachirka comuna wasiman.",magadalena alcaldesaka ña kutin tantachirka tukuyllata comunakunata paykunata kayachirka comuna wasiman,magdalena alcaldesaka ña kutin tantachirka tukuyllatak comunakunata paykunata kayachirka comuna wasiman,La alcaldesa Magdalena tuvo que convocar nuevamente al vecindario en el local comunal.,fuzzy,99.02912621359224
37.mp3,"Eh, mana mana, mashi Gumer.",eh mana mana mashi gumer,eh mana mana mashi gumer,"Eh, no no, doña Gumer.",exacto,100.0
102.mp3,Imami kanchik yashkata kay indiokunaka?,imami kanchik yashkata kay indiokunaka,imami kanchik yashkatak kay indiokunaka,¿Qué se han creído estos indios?,fuzzy,98.7012987012987
38.mp3,Maypimi chay Wilson Guadaña minata churashka nikun pushtumanta pacha kashun.,maypimi chay wilson guadaña minata churashka nikun pushtumanta pacha kashun,maypimi chay wilson guadaña minata churashka nikuk pushtumantapacha kashun,Donde el tal Wilson Guadaña quiere instalar la empresa minera.,fuzzy,97.98657718120806
99.mp3,Ashtawankarin ñukanchikta wañuchinata pinarina kanchik.,ashtawankarin ñukanchikta wañuchinata pinarina kanchik,ashtawankarin ñukanchikta wañuchinata piñarina kanchik,"Sino una defunción, la nuestra.",fuzzy,98.14814814814815
127.mp3,Bonokunaka ninan allimi karka.,bonokunaka ninan allimi karka,bonokunaka ninan allimi karka,Los bonos estuvieron muy bien.,exacto,100.0
180.mp3,Yakuka ña mana upyankapak alli kan.,yakuka ña mana upyankapak alli kan,yakuka ña mana upyankapak alli kan,El agua ya no sirve para beber.,exacto,100.0
223.mp3,Katinkirakchu Dioswan.,katinkirakchu dioswan,katinkirakchu dioswan,Y dale con Dios.,exacto,100.0
28.mp3,Chaymi makipurarina kanchik.,chaymi makipurarina kanchik,chaymi makipurarina kanchik,Le llaman makipura.,exacto,100.0
83.mp3,"Imatapash pakakushpami, sapokunaka mana takin nin.",imatapash pakakushpami sapokunaka mana takin nin,imatapash pakakushpami sapokunaka mana takin nin,Y dicen que rana que no canta algo tiene en la garganta.,exacto,100.0
104.mp3,"Imatak, Apolonio?",imatak apolonio,imatak apolonio,"¿Qué, Apolonio?",exacto,100.0
169.mp3,Hatun llakipacha kan.,hatun llakipacha kan,hatun llakipacha kan,Es algo pernicioso.,exacto,100.0
170.mp3,Ñuka Matildakuka chay llakichishka washaka hampikkunapakmanmi rirka.,ñuka matildakuka chay llakichishka washaka hampikkunapakmanmi rirka,ñuka matildakuka chay llakichishka washaka hampikkunapakmanmi rirka,Mi Matildita hasta con terapias anda por el trauma.,exacto,100.0
102.mp3,"Nipanki, kay uyachik antakunata yachachikkunapaka allipachami kakrin.",nipanki kay uyachik antakunata yachachikkunapaka allipachami kakrin,nipanki kay uyachik antakunata yachachikkunapaka allipachami kakrin,"Y dígalo, que la radio podría ser muy útil para las clases.",exacto,100.0
59.mp3,"Maymantatak chay yuyaykunata llukchinki, kariyarishka pushak?",maymantatak chay yuyaykunata llukchinki kariyarishka pushak,maymantatak chay yuyaykunata llukchinki kariyarishka pushak,"¿Y de dónde saca usted esas ideas, dirigente alzado?",exacto,100.0
14.mp3,"Ankas, wamintsi churakunata ushan nikun.",ankas wamintsi churakunata ushan nikun,ankas wamintsi churakunata ushan nikun,Vestirse de azulito o de rosado.,exacto,100.0
16.mp3,Kikinpak warmi muspa ñawi mana pinkay niwarka.,kikinpak warmi muspa ñawi mana pinkay niwarka,kikinpak warmi muspa ñawi mana pinkay niwarka,Tu mujer me llamó careco.,exacto,100.0
179.mp3,"Shinallami alcaldesa pushakka, tukuypa ñawpapi vacunarirka.",shinallami alcaldesa pushakka tukuypa ñawpapi vacunarirka,shinallami alcaldesa pushakka tukuypa ñawpapi vacunarirka,"Y así fue que la alcaldesa, delante de todos los vecinos y vecinas, se vacunó.",exacto,100.0
176.mp3,Kari pura sawarina bandera.,kari pura sawarina bandera,karipura sawarina bandera,El matrimonio entre dos hombres.,fuzzy,98.0392156862745
180.mp3,Juezkunaka ishpana uku shina mapakunami hawirishka kan.,juezkunaka ishpana uku shina mapakunami hawirishka kan,juezkunaka ishpana ukushina mapakunami hawirishka kan,Porque los jueces están más embarrados que baño público.,fuzzy,99.06542056074767
13.mp3,"Hakuchik, ñukawan, hakuchik.",hakuchik ñukawan hakuchik,hakuchik ñukawan hakuchik,"Vamos conmigo, vamos.",exacto,100.0
203.mp3,"Violaciónkuna, shinallatak mana warmikunata yapa makaykuna tiyanmanchu.",violaciónkuna shinallatak mana warmikunata yapa makaykuna tiyanmanchu,violaciónkuna shinallatak mana warmikunata yapa makaykuna tiyanmanchu,"No habría tantas violaciones, tanta violencia contra las mujeres.",exacto,100.0
46.mp3,Título de propiedadkunata.,título de propiedadkunata,título de propiedadkunata,Los títulos de propiedad.,exacto,100.0
199.mp3,"Peru llaktapi ima shina Cajamarca ayllullaktakuna kawsanakukka chaypi Yanakucha kuri empresa nishkaka mapayachishpa mari, sakishka llakichishka mari.",peru llaktapi ima shina cajamarca ayllullaktakuna kawsanakukka chaypi yanakucha kuri empresa nishkaka mapayachishpa mari sakishka llakichishka mari,perú llaktapi imashina cajamarca ayllullaktakuna kawsanakukka chaypi yanakucha kuri empresa nishkaka mapayachishpamari sakishka llakichishkamari,"Cómo están las comunidades en Cajamarca, en el norte de Perú, con la Yanacocha, la empresa de oro que ha contaminado todo el departamento.",fuzzy,98.28178694158075
66.mp3,Telecomunicación ukupak permisota mana charishkamanta.,telecomunicación ukupak permisota mana charishkamanta,telecomunicación ukupak permisota mana charishkamanta,Porque transmite sin permiso de Telecomunicaciones.,exacto,100.0
146.mp3,Shinapash ñukapa kumaripash kan.,shinapash ñukapa kumaripash kan,shinapash ñukapa kumaripash kan,Pero también es mi comadre.,exacto,100.0
237.mp3,Ñami yachani imashina mapakunata anchuchinata.,ñami yachani imashina mapakunata anchuchinata,ñami yachani imashina mapakunata anchuchinata,Yo sé cómo resolver esta inmundicia.,exacto,100.0
70.mp3,Golden hands nishka.,golden hands nishka,golden hands nishka,La Golden Hands.,exacto,100.0
86.mp3,Pitatak ninkichik?,pitatak ninkichik,pitatak ninkichik,¿Y a quien proponen?,exacto,100.0
79.mp3,Ashtakakunata ruray ushanchik.,ashtakakunata ruray ushanchik,ashtakakunata ruray ushanchik,Podemos hacer muchas cosas.,exacto,100.0
83.mp3,Ñukaka ima mapa llamkaykunapi kankita yachanimi.,ñukaka ima mapa llamkaykunapi kankita yachanimi,ñukaka ima mapa llamkaykunapi kankita yachanimi,Yo sé en la porquería en que andas metido.,exacto,100.0
128.mp3,Ñukaka chaytaka mana churarikrinichu.,ñukaka chaytaka mana churarikrinichu,ñukaka chaytaka mana churarikrinichu,Yo no me pongo eso.,exacto,100.0
128.mp3,"Shinapash legislativopi makanakukrinchik shuk salario básico nishkamanta, shuk alli salariomanta wakcha ayllukuna sumaklla kawsachun, millay unkuykunawan ashtawan waktarishkakunamanta, millay unkuywan ashtawan waktarishkakunamanta.",shinapash legislativopi makanakukrinchik shuk salario básico nishkamanta shuk alli salariomanta wakcha ayllukuna sumaklla kawsachun millay unkuykunawan ashtawan waktarishkakunamanta millay unkuywan ashtawan waktarishkakunamanta,shinapash legislativopi makanakukrinchik shuk salario básico nishkamanta shuk alli salariomanta wakcha ayllukuna sumaklla kawsachun millay unkuykunawan ashtawan waktarishkakunamanta millay unkuywan ashtawan waktarishkakunamanta,"Pero vamos a pelear en el Legislativo por una renta básica universal -por lo menos, un salario mínimo- que asegure condiciones de vida digna a las familias más pobres, las más afectadas por la pandemia.",exacto,100.0
171.mp3,"Willachinkapakka, mama, willachinkapak.",willachinkapakka mama willachinkapak,willachinkapakka mama willachinkapak,"Para notificar, mama, para notificar.",exacto,100.0
160.mp3,Ushanchikmi.,ushanchikmi,ushanchikmi,Lo podemos hacer.,exacto,100.0
58.mp3,"Kishpichiway, Eusebio.",kishpichiway eusebio,kishpichiway eusebio,"Lo siento, Eusebio.",exacto,100.0
94.mp3,Ñuka cuidarinimi.,ñuka cuidarinimi,ñuka cuidarinimi,Yo me cuido.,exacto,100.0
54.mp3,"Mana yachanchikchu, mashi Gumer, Jaboneropi kanchik, pi mana urmashpaka, lluchkarinmi.",mana yachanchikchu mashi gumer jaboneropi kanchik pi mana urmashpaka lluchkarinmi,mana yachanchikchu mashi gumer jaboneropi kanchik pi mana urmashpaka lluchkarinmi,"No sabemos, doña Gumer, porque estamos en el Jabonero y los que no caen resbalan.",exacto,100.0
37.mp3,"Imatak ninki, wawa?",imatak ninki wawa,imatak ninki wawa,"¿Qué dices, mijo?",exacto,100.0
125.mp3,Ñukanchik ñawikunawanpachami rikushkanchik.,ñukanchik ñawikunawanpachami rikushkanchik,ñukanchik ñawikunawanpachami rikushkanchik,Lo hemos visto con nuestros propios ojos.,exacto,100.0
111.mp3,"Ñukanchik, runakuna, mayta chari kawsak runakuna kanchik.",ñukanchik runakuna mayta chari kawsak runakuna kanchik,ñukanchik runakuna maytachari kawsak runakuna kanchik,"Nosotros, los humanos, que somos unos hijos de la guayaba.",fuzzy,99.06542056074767
205.mp3,"Incestos, taytakuna, padrastrokuna, tiyukuna, ruku yayakuna, ninan manchanayaymi.",incestos taytakuna padrastrokuna tiyukuna ruku yayakuna ninan manchanayaymi,incestos taytakuna padrastrokuna tiyukuna ruku yayakuna ninan manchanayaymi,"Incestos, padres, padrastros, tíos, abuelos, es algo monstruoso.",exacto,100.0
129.mp3,"Ay, Eusebio, unay unaytami cárcelkunapi mulakunata, nachu kayman chayman drogata apakkunata, huntachishkata charinchik, Guaposhna traficantekunata nimata na tarishkanchikchu.",ay eusebio unay unaytami cárcelkunapi mulakunata nachu kayman chayman drogata apakkunata huntachishkata charinchik guaposhna traficantekunata nimata na tarishkanchikchu,ay eusebio unay unaytami cárcelkunapi mulakunata nachu kayman chayman drogata apakkunata huntachishkata charinchik guaposhna traficantekunata nimata na tarishkanchikchu,"Eusebio, llevamos años con las cárceles llenas de mulas, de traficantes como el Guapo, y no hemos conseguido nada.",exacto,100.0
79.mp3,"Na, chaytaka na sakishunchu",na chaytaka na sakishunchu,na chaytaka na sakishunchu,[MISSING],exacto,100.0
49.mp3,Kaykupilla shuk empanadakunata katukunmi.,kaykupilla shuk empanadakunata katukunmi,kaykupilla shuk empanadakunata katukunmi,Aquí al lado están vendiendo unas empanadas.,exacto,100.0
159.mp3,Chayta tukuchinkapak kanchik.,chayta tukuchinkapak kanchik,chayta tukuchinkapak kanchik,Tenemos que cambiar esto.,exacto,100.0
69.mp3,Shinapash chaywanlla mana kawsayta ushashunchu.,shinapash chaywanlla mana kawsayta ushashunchu,shinapash chaywanlla mana kawsayta ushashunchu,Pero no vamos a vivir de eso.,exacto,100.0
177.mp3,Yumanamanta yachana wasikunapi yachachinkapak bandera.,yumanamanta yachana wasikunapi yachachinkapak bandera,yumanamanta yachana wasikunapi yachachinkapak bandera,"La educación sexual en las escuelas, donde les enseñan a tocarse.",exacto,100.0
182.mp3,Allitapacha uyashkanki.,allitapacha uyashkanki,allitapacha uyashkanki,Has oído muy bien.,exacto,100.0
175.mp3,"Ari, kunanllatak kankunapa ñawpapi vacunarikrini.",ari kunanllatak kankunapa ñawpapi vacunarikrini,ari kunanllatak kankunapa ñawpapi vacunarikrini,"Sí, ahora mismo y ante ustedes me pongo la vacuna.",exacto,100.0
218.mp3,Shulluna.,shulluna,shulluna,Abortar.,exacto,100.0
145.mp3,Chay normalidadmi llaki karka.,chay normalidadmi llaki karka,chay normalidadmi llaki karka,Esa normalidad era el problema.,exacto,100.0
150.mp3,Gobierno frecuencia nishkata kuchu maskana kanchik.,gobierno frecuencia nishkata kuchu maskana kanchik,gobierno frecuencia nishkata kuchun maskana kanchik,Lo que necesitamos es que el gobierno nos de la frecuencia.,fuzzy,99.00990099009901
209.mp3,Empresakunamantallami ima kullkitapash apankuna.,empresakunamantallami ima kullkitapash apankuna,empresakunamantallami ima kullkitapash apankuna,"Los únicos que ganan son ellos, los de la empresa.",exacto,100.0
142.mp3,"Ari, hampik?",ari hampik,ari hampik,"Sí, doctor.",exacto,100.0
94.mp3,Chaypika kishpichiykunapash mari satirishka.,chaypika kishpichiykunapash mari satirishka,chaypika kishpichikkunapashmari satirishka,El juez también está en la movida.,fuzzy,96.47058823529412
113.mp3,Uchilla transmisorta munanchik shinapash tukuy municipiopi uyarichun.,uchilla transmisorta munanchik shinapash tukuy municipiopi uyarichun,uchilla transmisorta munanchik shinapash tukuy municipiopi uyarichun,Un transmisor de baja potencia pero que cubra todo el municipio.,exacto,100.0
139.mp3,"Kunallatak, kunanllatakmi bomberokunaman willachikrinchik, uchalla iglesiaman kunanllatak richun.",kunallatak kunanllatakmi bomberokunaman willachikrinchik uchalla iglesiaman kunanllatak richun,kunanllatak kunanllatakmi bomberokunaman willachikrinchik uchalla iglesiaman kunanllatak richun,Ahora mismo damos el aviso para que el carro de bomberos vaya de prisa a esa iglesia.,fuzzy,99.47089947089947
